Order ID,Order Date,Account Manager,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Units Sold,Discount,Profit,Year,Month,Quarter
AMER-2023-135860,02-12-2023,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,91.99,1,0,3.6796,2023,12,4
APJ-2021-101007,09-02-2021,Irene Smith,Japan,Aichi,APJ,JAPN,Toyota Motor,1087,Manufacturing,Strategic,Data Smasher,20.8,2,0.2,6.5,2021,2,1
AMER-2021-146262,02-01-2021,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,23.68,2,0.2,8.88,2021,1,1
AMER-2021-146262,02-01-2021,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Site Analytics,62.982,3,0.4,-14.6958,2021,1,1
AMER-2021-146262,02-01-2021,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,89.584,2,0.2,4.4792,2021,1,1
AMER-2022-130162,29-10-2022,Bella Mackenzie,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Marketing Suite - Gold,93.06,6,0,26.0568,2022,10,4
AMER-2022-130162,29-10-2022,Bella Mackenzie,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Site Analytics,302.376,3,0.2,22.6782,2022,10,4
AMER-2021-169397,24-12-2021,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Storage,5.584,2,0.2,1.8148,2021,12,4
AMER-2021-169397,24-12-2021,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,22.704,6,0.2,8.2302,2021,12,4
AMER-2021-169397,24-12-2021,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,SaaS Connector Pack,72.704,4,0.2,19.0848,2021,12,4
AMER-2021-169397,24-12-2021,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,ChatBot Plugin,27.168,2,0.2,2.7168,2021,12,4
AMER-2021-163055,09-08-2021,Joe Ross,Brazil,SÃ£o Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,ChatBot Plugin,2.2,1,0,0.968,2021,8,3
AMER-2021-163055,09-08-2021,Joe Ross,Brazil,SÃ£o Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,21.98,1,0,0.2198,2021,8,3
EMEA-2021-145436,28-02-2021,Carolyn Murray,South Africa,Johannesburg,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,389.696,8,0.2,43.8408,2021,2,1
EMEA-2023-100930,08-04-2023,Bernadette Nolan,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,SaaS Connector Pack,258.072,3,0.2,0,2023,4,2
AMER-2023-160514,13-11-2023,William Skinner,United States,Rochester,AMER,NAMER,Merck,1064,Healthcare,Strategic,Support,10.56,2,0,4.752,2023,11,4
APJ-2022-157749,05-06-2022,Trevor Langdon,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,Support,25.92,5,0.2,9.396,2022,6,2
APJ-2022-157749,05-06-2022,Trevor Langdon,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,Site Analytics,31.984,2,0.2,11.1944,2022,6,2
APJ-2022-157749,05-06-2022,Trevor Langdon,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,ChatBot Plugin,7.408,2,0.2,1.2038,2022,6,2
EMEA-2020-131926,01-06-2020,Luke Terry,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Marketing Suite - Gold,166.72,2,0,41.68,2020,6,2
EMEA-2020-131926,01-06-2020,Luke Terry,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Support,47.88,6,0,23.94,2020,6,2
EMEA-2020-131926,01-06-2020,Luke Terry,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Support,25.92,4,0,12.4416,2020,6,2
AMER-2022-154739,11-12-2022,Vanessa Davidson,United States,Los Angeles,AMER,NAMER,Cigna,1038,Healthcare,SMB,FinanceHub,321.568,2,0.2,28.1372,2022,12,4
AMER-2022-145625,12-09-2022,Penelope Nash,United States,Seattle,AMER,NAMER,Home Depot,1047,Retail,SMB,Support,7.61,1,0,3.5767,2022,9,3
EMEA-2022-146941,11-12-2022,Molly Rees,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,80.58,6,0,22.5624,2022,12,4
APJ-2021-159982,28-11-2021,Carol James,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,Marketing Suite - Gold,82.368,2,0.2,-19.5624,2021,11,4
APJ-2021-159982,28-11-2021,Carol James,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,Marketing Suite - Gold,53.92,5,0.2,4.044,2021,11,4
EMEA-2023-163139,02-12-2023,Sally Davidson,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Data Smasher,20.37,3,0,6.9258,2023,12,4
EMEA-2023-163139,02-12-2023,Sally Davidson,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,221.55,3,0,6.6465,2023,12,4
EMEA-2023-163139,02-12-2023,Sally Davidson,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,17.52,5,0.2,6.132,2023,12,4
APJ-2022-125318,07-06-2022,Lucas Mathis,Australia,Sydney,APJ,ANZ,Lowes,1060,Retail,SMB,Site Analytics,328.224,4,0.2,28.7196,2022,6,2
AMER-2021-155040,10-11-2021,Joanne Robertson,United States,Detroit,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Data Smasher,79.9,2,0,35.156,2021,11,4
EMEA-2023-136826,17-06-2023,Felicity King,Sweden,Stockholm,EMEA,NOR,CVS Health,1026,Retail,Strategic,ChatBot Plugin,14.016,3,0.2,4.7304,2023,6,2
AMER-2022-111010,22-01-2022,Sonia Ince,Argentina,CÃ³rdoba,AMER,LATAM,Daimler,1052,Transportation,SMB,Storage,7.56,6,0,0.3024,2022,1,1
AMER-2023-145366,10-12-2023,Thomas Peters,Mexico,Guadalajara,AMER,LATAM,Amazon,1004,Tech,Strategic,Marketing Suite - Gold,37.208,1,0.2,-7.4416,2023,12,4
AMER-2023-145366,10-12-2023,Thomas Peters,Mexico,Guadalajara,AMER,LATAM,Amazon,1004,Tech,Strategic,SaaS Connector Pack - Gold,57.576,3,0.2,21.591,2023,12,4
AMER-2021-155334,30-07-2021,Angela Parsons,United States,Los Angeles,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,SaaS Connector Pack,5.28,3,0,2.3232,2021,7,3
AMER-2021-155334,30-07-2021,Angela Parsons,United States,Los Angeles,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,ContactMatcher,10.92,3,0.2,4.095,2021,7,3
AMER-2023-118136,17-09-2023,Luke Jones,United States,Lafayette,AMER,NAMER,Lowes,1060,Retail,Strategic,Support,8.82,2,0,4.0572,2023,9,3
AMER-2023-118136,17-09-2023,Luke Jones,United States,Lafayette,AMER,NAMER,Lowes,1060,Retail,Strategic,ChatBot Plugin,5.98,1,0,1.5548,2023,9,3
EMEA-2023-132976,14-10-2023,Isaac Hart,France,Paris,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,Support,11.648,2,0.2,4.0768,2023,10,4
EMEA-2023-132976,14-10-2023,Isaac Hart,France,Paris,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,Support,18.176,4,0.2,5.9072,2023,10,4
EMEA-2023-132976,14-10-2023,Isaac Hart,France,Paris,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,Marketing Suite - Gold,59.712,6,0.2,5.9712,2023,10,4
EMEA-2023-132976,14-10-2023,Isaac Hart,France,Paris,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,FinanceHub,24.84,3,0.2,8.694,2023,10,4
EMEA-2021-130883,26-09-2021,Neil Gill,Belgium,Brussels,EMEA,EU-WEST,Intel,1051,Tech,SMB,Support,141.76,5,0.2,47.844,2021,9,3
EMEA-2021-130883,26-09-2021,Neil Gill,Belgium,Brussels,EMEA,EU-WEST,Intel,1051,Tech,SMB,Data Smasher,239.8,5,0.2,47.96,2021,9,3
EMEA-2021-130883,26-09-2021,Neil Gill,Belgium,Brussels,EMEA,EU-WEST,Intel,1051,Tech,SMB,Support,31.104,6,0.2,10.8864,2021,9,3
EMEA-2022-112697,19-12-2022,Faith Harris,Germany,Munich,EMEA,EU-WEST,Verizon Communications,1094,Communications,Strategic,OneView,194.528,2,0.2,24.316,2022,12,4
AMER-2022-110772,21-11-2022,Thomas Roberts,Mexico,Mexico City,AMER,LATAM,Siemens,1043,Manufacturing,Enterprise,Storage,19.096,7,0.2,6.6836,2022,11,4
AMER-2022-110772,21-11-2022,Thomas Roberts,Mexico,Mexico City,AMER,LATAM,Siemens,1043,Manufacturing,Enterprise,FinanceHub,18.496,8,0.2,6.2424,2022,11,4
EMEA-2020-111451,26-12-2020,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,FinanceHub,230.352,3,0.2,20.1558,2020,12,4
EMEA-2020-111451,26-12-2020,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,SaaS Connector Pack,218.352,3,0.2,-24.5646,2020,12,4
EMEA-2020-111451,26-12-2020,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,Storage,27.552,3,0.2,9.2988,2020,12,4
AMER-2022-142545,29-10-2022,Tim Morrison,Argentina,Buenos Aires,AMER,LATAM,General Motors,1041,Manufacturing,Strategic,Support,32.4,5,0,15.552,2022,10,4
AMER-2022-142545,29-10-2022,Tim Morrison,Argentina,Buenos Aires,AMER,LATAM,General Motors,1041,Manufacturing,Strategic,Support,56.91,3,0,27.3168,2022,10,4
AMER-2022-142545,29-10-2022,Tim Morrison,Argentina,Buenos Aires,AMER,LATAM,General Motors,1041,Manufacturing,Strategic,SaaS Connector Pack,77.6,4,0,38.024,2022,10,4
AMER-2022-142545,29-10-2022,Tim Morrison,Argentina,Buenos Aires,AMER,LATAM,General Motors,1041,Manufacturing,Strategic,ContactMatcher,14.28,1,0,6.5688,2022,10,4
EMEA-2021-144253,04-05-2021,Joseph Forsyth,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,Strategic,SaaS Connector Pack,26.8,2,0,12.864,2021,5,2
AMER-2020-130960,30-12-2020,Maria Dyer,Brazil,Salvador,AMER,LATAM,Nissan Motor,1098,Transportation,Strategic,ChatBot Plugin,9.84,3,0,2.8536,2020,12,4
AMER-2020-111003,01-06-2020,Anne Rutherford,Argentina,Buenos Aires,AMER,LATAM,Trafigura Group,1100,Finance,Enterprise,ContactMatcher,45.48,3,0,20.9208,2020,6,2
EMEA-2023-126774,16-04-2023,Harry Mills,Spain,Madrid,EMEA,EU-WEST,Bosch,1076,Tech,SMB,ChatBot Plugin,4.89,1,0,2.0049,2023,4,2
EMEA-2022-142902,13-09-2022,Trevor Clark,Russia,St Petersburg,EMEA,EU-EAST,Allianz,1080,Finance,Strategic,SaaS Connector Pack,15.136,4,0.2,3.5948,2022,9,3
EMEA-2022-142902,13-09-2022,Trevor Clark,Russia,St Petersburg,EMEA,EU-EAST,Allianz,1080,Finance,Strategic,SaaS Connector Pack,15.232,1,0.2,1.7136,2022,9,3
EMEA-2022-142902,13-09-2022,Trevor Clark,Russia,St Petersburg,EMEA,EU-EAST,Allianz,1080,Finance,Strategic,FinanceHub,6.264,3,0.2,2.0358,2022,9,3
AMER-2020-120887,27-09-2020,Dylan Terry,Argentina,Mendoza,AMER,LATAM,HSBC Holdings,1070,Finance,Strategic,SaaS Connector Pack,87.54,3,0,37.6422,2020,9,3
EMEA-2020-167850,09-08-2020,Jasmine MacDonald,Germany,Leipzig,EMEA,EU-WEST,Enel,1013,Energy,Strategic,Site Analytics,178.384,2,0.2,22.298,2020,8,3
EMEA-2020-167850,09-08-2020,Jasmine MacDonald,Germany,Leipzig,EMEA,EU-WEST,Enel,1013,Energy,Strategic,Support,15.552,3,0.2,5.4432,2020,8,3
EMEA-2020-164259,28-12-2020,Blake Campbell,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,ChatBot Plugin,99.136,4,0.2,8.6744,2020,12,4
EMEA-2020-164973,04-11-2020,Boris Underwood,United Kingdom,London,EMEA,UKIR,Itochu,1032,Finance,Enterprise,FinanceHub,135.882,1,0.1,24.1568,2020,11,4
EMEA-2020-164973,04-11-2020,Boris Underwood,United Kingdom,London,EMEA,UKIR,Itochu,1032,Finance,Enterprise,Marketing Suite - Gold,43.57,1,0,13.071,2020,11,4
AMER-2020-156601,19-09-2020,Fiona Peters,United States,Jacksonville,AMER,NAMER,United Parcel Service,1090,Transportation,Strategic,Storage,7.16,2,0,3.58,2020,9,3
AMER-2022-162138,24-04-2022,Phil Short,United States,Long Beach,AMER,NAMER,Bosch,1076,Tech,Strategic,Data Smasher,99.99,1,0,34.9965,2022,4,2
EMEA-2023-153339,04-11-2023,Fiona Allan,South Africa,Johannesburg,EMEA,MEA,Ford Motor,1009,Manufacturing,Strategic,SaaS Connector Pack,15.992,1,0.2,0.9995,2023,11,4
EMEA-2022-141544,31-08-2022,Peter McLean,France,Paris,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Marketing Suite - Gold,54.224,2,0.2,3.389,2022,8,3
EMEA-2022-141544,31-08-2022,Peter McLean,France,Paris,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,FinanceHub,100.24,10,0.2,33.831,2022,8,3
EMEA-2022-150147,26-04-2022,Kevin Morrison,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,Site Analytics,82.8,2,0.4,-20.7,2022,4,2
AMER-2021-137946,01-09-2021,Andrew Wilkins,United States,New York City,AMER,NAMER,BNP Paribas,1065,Finance,SMB,ContactMatcher,4.752,1,0.2,1.6038,2021,9,3
AMER-2021-137946,01-09-2021,Andrew Wilkins,United States,New York City,AMER,NAMER,BNP Paribas,1065,Finance,SMB,ContactMatcher,14.368,4,0.2,4.49,2021,9,3
AMER-2020-129924,12-07-2020,Matt Forsyth,United States,Los Angeles,AMER,NAMER,Sprint Nextel,1081,Communications,Strategic,ContactMatcher,7.712,2,0.2,2.7956,2020,7,3
EMEA-2021-128167,22-06-2021,Trevor Langdon,Turkey,Istanbul,EMEA,MEA,Target,1085,Retail,SMB,Storage,4.96,4,0,2.3312,2021,6,2
EMEA-2020-122336,13-04-2020,Tim Morrison,France,Paris,EMEA,EU-WEST,General Motors,1041,Manufacturing,Strategic,ChatBot Plugin,17.856,4,0.2,1.116,2020,4,2
EMEA-2020-122336,13-04-2020,Tim Morrison,France,Paris,EMEA,EU-WEST,General Motors,1041,Manufacturing,Strategic,Storage,30.992,13,0.2,10.0724,2020,4,2
EMEA-2020-122336,13-04-2020,Tim Morrison,France,Paris,EMEA,EU-WEST,General Motors,1041,Manufacturing,Strategic,Site Analytics,71.928,12,0.4,8.3916,2020,4,2
APJ-2021-120712,20-12-2021,Warren Forsyth,Japan,Chiba,APJ,JAPN,Chevron,1017,Energy,SMB,Marketing Suite - Gold,88.8,4,0.2,-2.22,2021,12,4
AMER-2023-169901,16-06-2023,Amelia Martin,United States,Los Angeles,AMER,NAMER,Walmart,1096,Retail,SMB,Site Analytics,47.976,3,0.2,4.7976,2023,6,2
APJ-2023-134306,09-07-2023,Sally Wallace,South Korea,Incheon,APJ,APAC,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,7.56,3,0,3.0996,2023,7,3
APJ-2023-134306,09-07-2023,Sally Wallace,South Korea,Incheon,APJ,APAC,Tyson Foods,1088,Consumer Products,SMB,Support,24.56,2,0,11.5432,2023,7,3
APJ-2023-134306,09-07-2023,Sally Wallace,South Korea,Incheon,APJ,APAC,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,12.96,2,0,4.1472,2023,7,3
EMEA-2022-129714,02-09-2022,Anna Bower,United Kingdom,London,EMEA,UKIR,Airbus,1030,Manufacturing,Enterprise,Data Smasher,6.79,1,0,2.3086,2022,9,3
EMEA-2022-129714,02-09-2022,Anna Bower,United Kingdom,London,EMEA,UKIR,Airbus,1030,Manufacturing,Enterprise,Support,24.56,2,0,11.5432,2022,9,3
EMEA-2022-129714,02-09-2022,Anna Bower,United Kingdom,London,EMEA,UKIR,Airbus,1030,Manufacturing,Enterprise,ContactMatcher,3.048,1,0.2,1.0668,2022,9,3
EMEA-2022-129714,02-09-2022,Anna Bower,United Kingdom,London,EMEA,UKIR,Airbus,1030,Manufacturing,Enterprise,Support,49.12,4,0,23.0864,2022,9,3
EMEA-2022-138520,09-04-2022,Pippa Morrison,United Kingdom,London,EMEA,UKIR,Sysco,1084,Consumer Products,SMB,Marketing Suite,388.704,6,0.2,-4.8588,2022,4,2
EMEA-2022-138520,09-04-2022,Pippa Morrison,United Kingdom,London,EMEA,UKIR,Sysco,1084,Consumer Products,SMB,SaaS Connector Pack - Gold,8.26,2,0,3.7996,2022,4,2
EMEA-2022-138520,09-04-2022,Pippa Morrison,United Kingdom,London,EMEA,UKIR,Sysco,1084,Consumer Products,SMB,ChatBot Plugin,17.04,4,0,6.9864,2022,4,2
EMEA-2022-138520,09-04-2022,Pippa Morrison,United Kingdom,London,EMEA,UKIR,Sysco,1084,Consumer Products,SMB,Support,34.4,5,0,15.824,2022,4,2
EMEA-2022-130001,24-04-2022,Jan Clark,Sweden,Stockholm,EMEA,NOR,Samsung Electronics,1015,Tech,Strategic,Support,36.24,5,0.2,11.325,2022,4,2
EMEA-2023-155698,09-03-2023,Gordon Chapman,Finland,Helsinki,EMEA,NOR,Itochu,1032,Finance,Strategic,FinanceHub,20.7,2,0,9.936,2023,3,1
EMEA-2023-144904,26-09-2023,Wanda Simpson,United Kingdom,London,EMEA,UKIR,Marathon Petroleum,1061,Energy,SMB,FinanceHub,20.7,2,0,9.936,2023,9,3
EMEA-2023-144904,26-09-2023,Wanda Simpson,United Kingdom,London,EMEA,UKIR,Marathon Petroleum,1061,Energy,SMB,ChatBot Plugin,5.56,2,0,1.4456,2023,9,3
EMEA-2023-144904,26-09-2023,Wanda Simpson,United Kingdom,London,EMEA,UKIR,Marathon Petroleum,1061,Energy,SMB,SaaS Connector Pack,47.12,8,0,20.7328,2023,9,3
AMER-2020-123344,24-09-2020,Christian Gill,United States,Los Angeles,AMER,NAMER,Cisco Systems,1019,Tech,SMB,Marketing Suite - Gold,211.96,4,0,8.4784,2020,9,3
EMEA-2022-155516,22-10-2022,Julian Nash,Saudi Arabia,Dhahran,EMEA,MEA,Amazon,1004,Tech,Strategic,ContactMatcher,23.2,4,0,10.44,2022,10,4
EMEA-2022-155516,22-10-2022,Julian Nash,Saudi Arabia,Dhahran,EMEA,MEA,Amazon,1004,Tech,Strategic,Support,7.36,2,0,0.1472,2022,10,4
EMEA-2022-155516,22-10-2022,Julian Nash,Saudi Arabia,Dhahran,EMEA,MEA,Amazon,1004,Tech,Strategic,Marketing Suite - Gold,104.79,7,0,29.3412,2022,10,4
APJ-2023-104745,30-05-2023,Anna Hemmings,Japan,Chiba,APJ,JAPN,Microsoft,1066,Tech,SMB,Support,25.92,5,0.2,9.396,2023,5,2
APJ-2023-104745,30-05-2023,Anna Hemmings,Japan,Chiba,APJ,JAPN,Microsoft,1066,Tech,SMB,Marketing Suite - Gold,53.424,3,0.2,4.6746,2023,5,2
AMER-2020-119137,23-07-2020,Sue Anderson,Chile,Santiago,AMER,LATAM,BMW,1039,Manufacturing,SMB,ChatBot Plugin,9.24,1,0.2,0.924,2020,7,3
APJ-2022-134656,29-09-2022,Boris Coleman,Australia,Wollongong,APJ,ANZ,Goldman Sachs Group,1042,Finance,Strategic,Support,99.136,4,0.2,30.98,2022,9,3
APJ-2021-130792,28-04-2021,Faith Jones,Japan,Tokyo,APJ,JAPN,Sony,1028,Tech,SMB,Marketing Suite - Gold,23.832,3,0.2,2.6811,2021,4,2
AMER-2022-134775,29-10-2022,Grace Duncan,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,Strategic,Support,50.96,7,0,25.48,2022,10,4
AMER-2022-134775,29-10-2022,Grace Duncan,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,Strategic,ContactMatcher,49.536,3,0.2,17.3376,2022,10,4
AMER-2021-125395,26-06-2021,Richard Davidson,Brazil,Salvador,AMER,LATAM,Intel,1051,Tech,Strategic,Data Smasher,41.9,2,0,8.799,2021,6,2
EMEA-2021-168935,27-11-2021,Colin Glover,Germany,Dresden,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,Data Smasher,83.976,3,0.2,-1.0497,2021,11,4
EMEA-2021-122756,03-12-2021,Phil Dowd,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,SaaS Connector Pack,2.96,1,0.2,0.777,2021,12,4
AMER-2020-115973,24-11-2020,Rachel Cornish,Mexico,Guadalajara,AMER,LATAM,Volkswagen,1046,Manufacturing,SMB,ChatBot Plugin,2.624,1,0.2,0.4264,2020,11,4
EMEA-2023-101798,12-12-2023,Molly Vance,United Kingdom,London,EMEA,UKIR,Boeing,1014,Manufacturing,SMB,ContactMatcher,23.36,4,0.2,7.884,2023,12,4
EMEA-2023-101798,12-12-2023,Molly Vance,United Kingdom,London,EMEA,UKIR,Boeing,1014,Manufacturing,SMB,Data Smasher,39.98,2,0,13.5932,2023,12,4
AMER-2020-135972,21-09-2020,Alan Graham,Canada,Vancouver,AMER,NAMER,UnitedHealth Group,1092,Healthcare,SMB,Site Analytics,246.384,2,0.2,27.7182,2020,9,3
EMEA-2023-102946,01-07-2023,Abigail Langdon,Israel,Tel Aviv,EMEA,EU-EAST,Exxon Mobil,1034,Energy,Enterprise,ContactMatcher,75.792,3,0.2,25.5798,2023,7,3
EMEA-2023-165603,18-10-2023,Edward Wilkins,Norway,Hordaland,EMEA,NOR,American Express,1005,Finance,Strategic,Marketing Suite - Gold,49.96,2,0,9.4924,2023,10,4
EMEA-2023-165603,18-10-2023,Edward Wilkins,Norway,Hordaland,EMEA,NOR,American Express,1005,Finance,Strategic,Support,12.96,2,0,6.2208,2023,10,4
AMER-2021-122259,31-10-2021,Emily Morrison,Brazil,Rio de Janeiro,AMER,LATAM,Pfizer,1074,Healthcare,Enterprise,Support,70.12,4,0,21.036,2021,10,4
APJ-2022-108987,09-09-2022,Richard Lyman,Japan,Tokyo,APJ,JAPN,Bank of America Corp.,1011,Finance,SMB,Marketing Suite - Gold,35.952,3,0.2,3.5952,2022,9,3
APJ-2022-108987,09-09-2022,Richard Lyman,Japan,Tokyo,APJ,JAPN,Bank of America Corp.,1011,Finance,SMB,Data Smasher,57.584,2,0.2,0.7198,2022,9,3
EMEA-2020-113166,24-12-2020,Lily Bond,Germany,Hamburg,EMEA,EU-WEST,Bosch,1076,Tech,SMB,Support,9.568,2,0.2,3.4684,2020,12,4
EMEA-2020-155208,16-04-2020,Gordon Graham,Sweden,Stockholm,EMEA,NOR,Engie,1062,Energy,Strategic,ChatBot Plugin,39.072,6,0.2,9.768,2020,4,2
EMEA-2023-117933,25-12-2023,Joe Hughes,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,Finance,SMB,OneView,35.91,3,0,9.6957,2023,12,4
AMER-2023-117457,09-12-2023,Kimberly Newman,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Data Smasher,179.95,5,0,37.7895,2023,12,4
AMER-2023-117457,09-12-2023,Kimberly Newman,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Support,27.15,5,0,13.3035,2023,12,4
AMER-2023-117457,09-12-2023,Kimberly Newman,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Support,9.68,1,0,4.6464,2023,12,4
AMER-2023-117457,09-12-2023,Kimberly Newman,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,FinanceHub,28.35,9,0,13.608,2023,12,4
AMER-2023-117457,09-12-2023,Kimberly Newman,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Support,55.98,1,0,27.4302,2023,12,4
AMER-2023-117457,09-12-2023,Kimberly Newman,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,FinanceHub,113.568,2,0.2,-18.4548,2023,12,4
AMER-2023-142636,04-11-2023,Felicity Henderson,Canada,Toronto,AMER,NAMER,Bank of America Corp.,1011,Finance,Strategic,FinanceHub,307.136,4,0.2,26.8744,2023,11,4
AMER-2023-122105,25-06-2023,Blake Fraser,United States,Henderson,AMER,NAMER,UnitedHealth Group,1092,Healthcare,SMB,ChatBot Plugin,95.92,8,0,25.8984,2023,6,2
AMER-2022-148796,15-04-2022,Lily North,United States,New York City,AMER,NAMER,American Express,1005,Finance,SMB,FinanceHub,383.8,5,0.2,38.38,2022,4,2
EMEA-2023-154816,07-11-2023,Gordon Chapman,Ireland,Dublin,EMEA,UKIR,Itochu,1032,Finance,Strategic,Support,5.78,1,0,2.8322,2023,11,4
AMER-2023-110478,05-03-2023,Blake Campbell,United States,New York City,AMER,NAMER,AT&T,1010,Communications,Strategic,ChatBot Plugin,9.32,4,0,2.7028,2023,3,1
AMER-2023-110478,05-03-2023,Blake Campbell,United States,New York City,AMER,NAMER,AT&T,1010,Communications,Strategic,SaaS Connector Pack - Gold,15.25,1,0,7.015,2023,3,1
APJ-2023-125388,20-10-2023,Irene Duncan,South Korea,Seoul,APJ,APAC,Comcast,1022,Communications,Strategic,SaaS Connector Pack,56.56,4,0,14.7056,2023,10,4
APJ-2023-125388,20-10-2023,Irene Duncan,South Korea,Seoul,APJ,APAC,Comcast,1022,Communications,Strategic,Marketing Suite - Gold,32.7,3,0,8.502,2023,10,4
AMER-2023-149160,24-11-2023,Joseph Newman,Brazil,Salvador,AMER,LATAM,Tesco,1059,Retail,Strategic,SaaS Connector Pack,28.4,2,0,11.076,2023,11,4
EMEA-2020-101476,12-09-2020,Victoria Nash,United Kingdom,Leicester,EMEA,UKIR,BMW,1039,Manufacturing,Enterprise,Big Ol Database,69.99,1,0,30.0957,2020,9,3
APJ-2023-152275,02-10-2023,Sebastian Brown,Japan,Osaka,APJ,JAPN,Phillips 66,1056,Energy,Strategic,ChatBot Plugin,6.672,6,0.2,0.5004,2023,10,4
EMEA-2022-123750,16-04-2022,Gordon Greene,Sweden,MalmÃ¶,EMEA,NOR,Lowes,1060,Retail,Enterprise,Marketing Suite - Gold,4.768,2,0.2,-0.7748,2022,4,2
EMEA-2020-150574,19-12-2020,Ryan Oliver,Germany,Berlin,EMEA,EU-WEST,CVS Health,1026,Retail,SMB,Data Smasher,247.8,5,0.2,-18.585,2020,12,4
APJ-2023-130043,16-09-2023,Chloe Underwood,Japan,Tokyo,APJ,JAPN,American Express,1005,Finance,Strategic,Support,31.872,8,0.2,11.5536,2023,9,3
EMEA-2023-157252,21-01-2023,Luke Mills,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,Finance,Strategic,FinanceHub,207.846,3,0.1,2.3094,2023,1,1
